,管理No,PQ,index_in_管理No,delta,theta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,emg
37,FTD130010,26,38,268.91754462141097,69.95722576918521,20.3026524093402,13.40072019375262,18.44382869407229,59.40086908684219,52.59734159624806,33.41892249805673,22.634943560994813
38,FTD130010,26,39,44.98017658141096,24.37198890596538,10.635614689581166,7.558904994524772,11.980503056331242,36.93439787275026,26.268517904592137,14.571269255440502,6.0430529979961785
39,FTD130010,0,40,41.20480421660639,33.19519810130039,10.693865251909296,7.2101927840139926,9.617582967287964,30.399642249558262,13.722520095609912,11.482663996055862,5.489767589199713
40,FTD130010,0,41,24.14578407863466,17.6070250444069,5.680520886199282,9.803223562124655,13.259860083804966,34.40106487588948,18.371053637442877,7.511657801322633,3.067318499550832
41,FTD130010,0,42,80.84394489601131,27.461442089241977,13.741756071797829,7.499950728584489,13.571400258099777,33.26114893483104,21.064763793402484,6.2710811437114025,4.089273349442006
42,FTD130010,0,43,66.4860784112608,71.71042500208931,18.99523775753241,18.2383024155505,15.31434652756435,59.78241874940345,41.39757589140132,32.61086247529092,8.500041381777082
43,FTD130010,26,44,375.3648130283824,86.93005121548192,20.077784422074902,22.140513651409456,33.21031540597906,87.15539868575328,127.4369784612596,51.261792186983016,15.623829322375586
44,FTD130010,26,45,94.53960788943061,44.12469163084086,20.752833686286543,15.617911103196082,25.886058930403347,43.69338958925746,20.94789976717536,12.5639325811594,12.262233242311556
45,FTD130010,0,46,61.66197552731948,18.579218093788832,11.04628361597651,4.041996018818886,15.451147211893534,27.24977076104847,14.506178643026256,5.857032531383467,2.6961559311283723
46,FTD130010,0,47,37.13224877180421,28.66724971416244,10.501403034782214,6.6576813689717085,8.396007347737507,30.958150396171625,16.47960211659715,7.02186320482079,3.6735019956574115
47,FTD130010,0,48,2.381344219571692,8.968564115244929,2.132377512867993,4.22703581369313,4.364448340845788,18.00244479553054,8.441964069782205,3.415957335730554,1.170449757930604
48,FTD130011,0,1,74.07410194132993,35.37154809439649,10.331405165101028,5.0451228502770205,16.25763837505223,31.21163446209371,13.443336115096912,6.742807987837221,2.6260006042873885
49,FTD130011,0,2,84.51904683103051,33.265620548583406,12.842212009572176,13.330915345987963,24.472064608625274,36.49970480486023,18.846077589369642,7.366964175577017,3.6257041642466303
50,FTD130011,0,3,42.76537959119917,21.12768886198274,13.09799040105888,4.955555988789111,20.887855405810775,37.906699919583836,12.259745220606014,7.505992984634192,3.8083275709787383
51,FTD130011,0,4,24.129997141255643,14.963798513584466,7.4449469234099785,6.588716049285093,11.93606849421548,35.11905537575263,10.885223592434606,5.8603845896568565,1.5464836599663745
52,FTD130011,0,5,30.482291856341956,18.601114877310415,8.746047835042166,2.3098598206046,8.793343374526582,25.37224930361689,13.231238634554645,7.000680379887141,0.8750673153309314
53,FTD130011,0,6,43.95275267710926,18.777960664104455,14.065127200813661,7.600486825782655,13.724657689292824,25.337935630126733,10.76455940758243,5.698829571728339,3.0568098868083005
54,FTD130011,0,7,82.98416912141366,32.207174219579855,14.749424682458777,4.9441889123523595,17.937201051904513,27.239881349136127,12.102268798779814,5.295797785024076,3.741437132594447
55,FTD130011,0,8,95.082384241774,35.56292553624059,10.292064786120966,6.651361079302288,10.006677841617629,25.44762425762708,11.376299660324756,5.004825751044111,2.5202979761408826
56,FTD130011,0,9,67.62478098039014,30.231977399034626,9.12369338211558,10.504040078717818,9.994413880908187,30.672204430607803,11.023762619241364,5.017832342999242,2.2292653568920753
57,FTD130011,0,10,36.093449735903434,14.598074725403661,8.476239801863532,4.798287198350499,10.611227386557127,22.65767059702587,7.334706347486259,4.99225814236911,1.6290677024638265
58,FTD130011,0,11,20.291391176951333,20.433428209222694,9.109529343066738,6.7801435878673,10.99815453246259,27.537264332590965,12.874796767642303,3.7097908855120574,1.5320369851900917
59,FTD130011,0,12,42.686251946147635,16.228828505431288,12.732495541887872,2.92264572497621,15.222501682045506,47.17405086725447,12.572570937997416,5.106954437989543,1.6647394091888237
60,FTD130011,0,13,19.304365202547704,14.632677316090088,10.073292346718262,10.925130403151432,7.829722972772352,36.121532504458386,17.36935471040575,8.694944211465032,3.2484396211271065
61,FTD130011,0,14,15.338656078715145,21.301632479804262,14.40661719467644,6.693131758294669,8.134990005622724,40.66438772404961,17.46572884010306,7.816698283787813,2.9557380744566704
62,FTD130011,0,15,15.887434296859016,22.765956575818596,8.369619163390247,9.950048859557889,12.067524580549419,33.289092644365354,10.026923945168644,4.3833150509014835,1.0804190208526732
63,FTD130011,0,16,20.216642401377577,14.43227204807474,14.355055808164522,6.8374792085070535,10.263574159905824,29.83627138062338,16.238244720611775,3.9265320500379506,0.9197923429185574
64,FTD130011,0,17,12.144247089197634,12.721018030706345,14.219823856390526,5.64385006631181,16.913391418488438,29.39218447807452,15.534968737470662,4.943890353357398,1.4691706595773317
65,FTD130011,0,18,22.790897411520607,23.62574626358792,10.234220020675437,8.459643142125447,9.207595664420506,33.383099588488115,14.772628244939863,10.955377360683713,2.582294670742788
66,FTD130011,0,19,9.959102430179799,15.146468531384942,12.476780283179448,8.996161271908242,11.365378707999847,36.61216084587629,15.922087356425877,9.638362218841275,2.54713962620471
67,FTD130011,0,20,21.187401410184957,16.05037614229481,30.786926804869445,6.645272446569021,13.845512433325796,30.74267749513084,10.57556072646833,8.21063073497783,3.112306589854284
68,FTD130011,0,21,37.018302634702884,18.134028021580214,14.559646087316093,7.317754793148478,12.888305114508032,40.547420038606894,15.144681263658931,10.00851797036615,4.101492516885282
69,FTD130011,0,22,54.8930103634141,34.66103330982096,12.096279170738368,10.98777351000191,13.424439417114366,21.555277743758047,12.555754151289339,5.865816630756636,1.1000753645221522
70,FTD130011,0,23,32.96787454941982,19.706397409494173,8.201130114685938,4.662675042513835,15.659185938101423,21.50783766184919,13.096652051644332,5.234794170505117,3.44847648909393
71,FTD130011,0,24,38.86738195594688,31.461418255762588,10.795271940157606,9.831591441076931,13.744073513115422,23.958457176187608,20.477283919540113,5.837231099019395,4.355542372488401
72,FTD130011,0,25,93.33619073665723,24.33533100858395,11.750680395925919,7.4730060385692285,24.055453851372494,29.845422851339617,15.888950495962654,5.841978668334461,3.821156418956608
73,FTD130011,0,26,107.01057584328746,39.406369734064576,17.97184888581923,7.426515426923358,12.385180455252591,33.274989250046175,13.144011968750409,5.514580988178572,2.955369187515854
74,FTD130011,0,27,58.09476859165319,28.670828351094922,10.20853759256022,14.885867952123446,14.079267895464234,21.099860829179082,13.628892719224972,6.645428936140971,2.118451427689436
75,FTD130011,0,28,18.220632340974365,16.3785358690901,11.759791480395915,6.948345884943276,12.968930148144906,22.945634588039894,13.749860531491198,6.6374667909572445,1.4455816289733896
76,FTD130011,0,29,65.61832963732857,24.77320522788981,11.548407081581933,6.3841479681125985,5.918743853154528,28.953852747159583,9.039221524336295,3.564417684621782,2.2546483363478513
77,FTD130011,0,30,17.77818397764309,19.224915452648254,10.416454408725421,4.0336269602474495,12.897182487076028,23.978147715986292,12.513128048431591,5.055700977363401,2.149074144355207
78,FTD130011,0,31,48.94199308848685,22.579565964365514,8.07922994627296,7.03286858295843,13.15432575572796,22.672696469291225,9.108774379545231,8.798127384990533,2.9896978791896816
79,FTD130011,0,32,148.74902398296544,67.06299834576474,16.880291768429327,7.372922470064401,22.342419175681638,91.2548999439391,100.99895599979354,41.319346037548996,8.332417876907744
80,FTD130011,26,33,180.49418525633445,52.6243452333457,23.274121534941926,7.916013413806764,18.331579436752328,86.78737118348008,59.22132426348255,28.6503207968458,13.772963816052512
81,FTD130011,0,34,28.364408008987755,19.09414181913517,5.829185414485784,5.322403599342713,16.121946680845863,27.179858358645355,16.559944766941367,6.828992085789318,1.8580022857767038
82,FTD130011,0,35,8.652012274346047,11.090466410884892,9.518700661131836,5.1280307200936015,14.591600766157354,26.567410554700054,15.522475928837451,6.733931410421084,1.49227192979027
83,FTD130011,0,36,19.660921400109622,13.985375830120407,9.627518985370422,3.0133791226147606,11.636976750342491,24.043400875355424,15.246694479450127,7.816690820884061,2.4735803550842523
84,FTD130011,0,37,176.1142865914026,40.66403863714482,27.96639121188269,15.542720867162656,28.01699309370721,80.53910569223838,68.98968070201047,48.76794800212141,14.805385981825383
85,FTD130011,26,38,320.83938717696503,73.01123193159135,18.680286165719863,15.910949268330722,28.109107508794597,68.82197766367713,91.67743741155311,52.80687308321066,13.826232703406204
86,FTD130011,26,39,88.81053157901309,24.88502099450682,10.832677281145344,7.561405585020482,12.915588174951303,36.274109275355954,14.825729269657542,9.05277020945072,6.155555496757227
87,FTD130011,0,40,42.836368786695225,25.496736679688187,11.015842301072695,10.614220779125052,22.624250362467592,29.610050956627674,14.071588075134144,7.169981417562644,4.473077076395447
88,FTD130011,0,41,41.021597697508135,20.99413634734844,14.907045417383626,3.3535388796862895,8.732107177655,29.544843466393154,19.169680857273057,6.555386003653444,2.3748283057957984
89,FTD130011,0,42,25.294403287496458,14.618268141121868,9.685059704458432,4.6961327941141695,10.783508094329937,24.771484050021414,15.881997175396002,7.452216770298358,2.8724506665813605
90,FTD130011,0,43,101.34390620340241,45.031125385393075,12.390666176081423,5.797759353201524,15.584538317254765,36.15824319902783,20.606131105732807,12.904461656407996,4.976039401868738
91,FTD130011,26,44,291.00669885933706,64.20813781221445,31.69276255011532,14.435379343406659,32.89987275309087,100.3253343971061,82.31547635876531,64.5193273797884,11.022578841525519
92,FTD130011,26,45,257.71907693650894,80.28799676515041,31.831171180640318,23.716019791454418,40.42928960140662,70.03929187594933,53.28673607245777,30.936516586686068,13.26628603010159
93,FTD130011,26,46,67.14035145084773,25.66470307673889,7.792891831442135,7.908124861471978,11.036705650564825,34.71425375234693,18.73567480496874,7.930719452334515,3.309990383206751
94,FTD130011,0,47,63.165876230734945,15.812189799617487,9.20433662049571,7.735741617742321,13.833178362542812,34.330080256453314,22.179821439991986,6.545226773890985,1.4865991321279524
95,FTD130011,0,48,43.11832297029584,35.35663255729053,9.062731950565171,7.023144616684232,9.70005352749532,34.62581062065693,20.28254314563086,7.296113027272248,2.8213401075138917
96,FTD130011,0,49,8.125773430215665,14.199187198190664,5.037344387652792,1.0589784860862703,6.308404270051282,16.654158663778443,6.559832519588198,6.267496948185925,0.8258742601247775
97,FTD130012,0,1,87.29354958430159,27.9243173293916,18.149484518414752,10.923061433649234,15.986304800159765,57.947762848408956,28.829655502159888,8.446420989183274,1.6364193871445443
98,FTD130012,0,2,80.7674624153426,35.14119679703786,31.28362844541158,5.792081162975089,12.121363889814898,55.593892279423045,25.327317517457473,9.148854564520496,4.790326058741635
99,FTD130012,0,3,77.91403161420875,23.6281276539691,16.618405501932408,7.863572352505209,17.284265883630553,34.56652923873199,25.122671847663185,10.83815746507203,4.506215541775201
100,FTD130012,0,4,78.54889551374256,33.85504207696951,23.431953053665247,14.743489756968774,19.653914379678433,42.008236722715885,16.458625383830693,13.222969828452893,5.650254456440122
101,FTD130012,0,5,26.167344265207497,29.067874511129308,17.300603523259753,9.418568981567113,17.960049564563,44.397717970754904,17.033667398466356,9.172003193418952,2.4514044919457763
102,FTD130012,0,6,75.79525792483929,30.856325606930405,16.241666515327164,10.735206734473522,25.085058181803795,44.63088139432513,20.709885419660047,10.41557266781037,1.7665936691942532
103,FTD130012,0,7,21.359135765461236,15.72491769780411,11.160158986633697,9.450409688082484,21.562836616459762,38.09544732211485,22.39049181624221,6.031387071444337,1.5795286674346898
104,FTD130012,0,8,20.405166552562836,15.751032008404584,14.442782256598143,10.263879512136793,26.328998383839846,52.102054173706605,21.39401171686459,7.236176926612471,2.5277835112154494
105,FTD130012,0,9,18.131429610373264,14.48850861122903,12.771209471104022,8.660287277468248,10.319801180245712,46.86146813955304,27.797500962290865,6.716820553142389,2.32619931489102
106,FTD130012,0,10,12.969660643965044,17.16839898513167,16.097182627304473,7.075224730657542,12.014264616950793,47.31686114745655,19.87980192918412,6.918923322062051,2.301830845277796
107,FTD130012,0,11,28.635944458976372,17.927656062212005,10.596947537808568,4.3740446209248685,16.69668413508838,40.60002349977944,23.255324429213477,12.190873276854589,2.208447065034359
108,FTD130012,0,12,24.06207014457532,13.3686533212194,8.805843557297935,7.2477843850975825,17.958998321104726,38.33068789022245,24.74879758690664,7.676383987618259,1.2926121604606455
109,FTD130012,0,13,29.41768964566749,12.716586675202928,12.550048379663677,9.43133977132331,17.8669592456454,43.79942430396655,27.744821755203994,10.095769494358635,0.9565407366823342
110,FTD130012,0,14,15.27071703930535,13.838368080883077,15.913800729094188,4.926237050875294,13.551471968807938,36.63153565742621,22.18606220329776,7.1904388079677135,1.4670593323788192
111,FTD130012,0,15,10.934522473531661,17.1913364483422,17.7287575819582,6.489556808514969,10.531776166939864,41.7352175619038,27.165576659385238,8.64305746561077,1.8448081667231089
112,FTD130012,0,16,13.301112679220294,11.824471370008986,8.881070671146373,9.082215468786053,15.218972026814761,49.65982794798904,23.60183766736079,9.531620352964145,1.6900205127807126
113,FTD130012,0,17,19.52544974045484,18.6563714088583,8.317430468430032,5.388767042799639,10.78823164670592,45.81440108807066,23.853353452272565,7.875543681950405,2.585980150709729
114,FTD130012,0,18,21.702722741505337,14.288132307585037,15.447671191219603,14.138525952215995,17.348330906964875,50.9048830059266,30.96601303156196,6.666158512401025,2.3359252089125655
115,FTD130012,0,19,11.057497795566356,17.472468871675073,20.02874808979421,3.460317207014152,11.569340040930992,39.357907533681164,19.52978036673244,8.529135906939784,1.472768699924099
116,FTD130012,0,20,16.7322725786491,17.18214717174755,12.549204538756335,6.740572864161232,14.95363280133578,33.110320491438856,26.04872200820253,12.686409207681432,1.9885499164349867
117,FTD130012,0,21,72.58213672276129,18.551074715615123,19.559043014240533,9.33306114075993,22.942471413405865,39.629844997573734,26.656944218991185,12.967940813789987,5.787517591823773
118,FTD130012,0,22,69.66095457568841,24.15264328679006,10.268725351554195,15.932104391242017,15.703770121076635,46.50354866930607,19.18041677256344,9.308831657761953,6.622404656405178
119,FTD130012,0,23,79.3622438163847,32.2243318679678,15.365332975795912,12.601693476276692,15.293351007382329,33.39836139965305,29.388872006671498,12.767623827251384,4.049466597985071
120,FTD130012,0,24,101.79267647259205,38.48728655187425,16.80799041912491,10.9808129750927,14.994416791394656,42.562097759227086,18.994601577594835,12.289433905185614,4.045125462309813
121,FTD130012,0,25,9.30100136836996,16.17417083653071,5.790759294217656,10.12528523068801,14.562746247765745,43.07489120328099,25.86563639741723,6.690800761555817,0.42983414013708926
122,FTD130012,0,26,87.52606729406047,27.500688306663722,7.799399346384881,8.687059506647733,14.096925648379397,43.524419495530736,23.41813361342956,11.314134089755457,2.9873085858700414
123,FTD130012,0,27,29.4458091824459,20.918377525056886,13.366096865585536,7.822823991635953,12.505405651678364,33.045370178952474,23.359665351940727,9.986279205656029,1.2916394779487068
124,FTD130012,0,28,40.49539101781119,27.468793460780716,13.691440353314073,4.875595138640102,13.163667273339719,49.41930345336903,23.859890255199165,8.109988397985113,2.1122197911095713
125,FTD130012,0,29,75.58579323438858,33.965610708403375,17.443783177083112,7.91020385218391,18.375415194717405,43.29110403931266,30.0304826509859,9.778829984322703,3.107743558282174
126,FTD130012,0,30,46.29005149928621,27.994799011911702,16.315920090439917,8.515893360266325,16.200279040392655,35.65955338505508,18.103133543270715,11.528361046842404,3.769315836524669
127,FTD130012,0,31,89.90181467144926,32.32189502651313,17.174186286421907,11.04109405286874,22.370835341042945,66.7409838288114,32.5371686914197,14.670997091856174,2.6889742360998006
128,FTD130012,26,32,264.4917250636855,65.3298811885261,32.17600994644677,20.297886412763326,25.072323370019124,99.93452122496882,103.96587077031418,39.312925931944946,7.829667846860098
129,FTD130012,26,33,113.60599173896173,28.693983290498014,11.974812095529765,6.631428333012284,15.84346209165897,50.516291606385494,30.940505429735353,15.265015329103225,7.235807230217896
130,FTD130012,0,34,69.4335455755432,19.84244944898235,12.754875964525906,6.686081787874934,15.299075929497295,52.55453850480035,21.28433020507528,7.285927821729022,3.282758232827385
131,FTD130012,0,35,35.1709378994794,30.332809935480274,18.529076848045143,7.169363096254441,17.130340972057326,35.25994931353628,21.062182954694777,9.593714852790091,3.51177277790316
132,FTD130012,0,36,73.80217422150594,21.262506786048753,29.42948986160994,7.485163068703711,17.733107132549797,38.647996266958266,29.643719407291215,11.145118734383967,2.7940927269682905
133,FTD130012,0,37,54.34534975427931,13.0308676696324,20.963420665647,6.9462883093689065,12.553359363357043,52.87958059572607,32.4245364273712,10.575250657600925,3.0398833062366624
134,FTD130012,26,38,172.68549301417175,61.298592938495766,18.98067143207674,9.688886406596112,34.699368570082925,70.51198166533725,90.2109328766955,50.69527176196087,9.598612453353711
135,FTD130012,26,39,166.16771591159898,81.06374437323649,19.963047099283177,8.874787268482402,32.467820034441516,114.46661654776517,83.12172045269331,22.143942352438778,10.294595204947166
136,FTD130012,0,40,62.63365007693749,19.29919106306152,13.764974148349255,7.478583423766056,16.736098979784472,37.69087293112995,15.817419077997116,7.122380078224934,2.3992654517970506
137,FTD130012,0,41,17.179804211316068,11.477578998165168,5.668623121429006,5.212483617268358,11.978961091388703,34.06085895153531,15.116299066415815,9.724996108735073,3.311236262246874
138,FTD130012,0,42,68.8655604916935,16.80083460795831,9.712873791964757,5.493348121897728,14.652490291645742,33.35731413028974,27.23549615497325,15.417030045574727,3.097419160605084
139,FTD130012,26,43,319.75941853613074,44.67135218632315,29.748329099575344,7.712481549232428,34.66702544275181,110.23059395147258,115.35031753745456,54.88300374592113,11.694847446731032
140,FTD130012,26,44,218.10006829562607,66.80124228395483,27.38015155222769,8.794964365656398,24.15492859201965,111.19462905543955,55.394340649509886,36.63123546681054,18.798404496153825
141,FTD130012,0,45,53.3708643092897,27.786729615385457,15.305559860207344,14.602481925411208,16.548701741470737,35.79389963459741,19.696014274057767,8.359645890331983,3.793869470750349
142,FTD130012,0,46,93.25990926156382,33.8634817145261,11.614516299131719,10.921900522543364,13.87749791061876,28.245739948606772,21.17274345005861,8.801491593814738,5.232065515827886
143,FTD130012,0,47,60.19590841609052,32.84092386771727,11.075998858470435,8.568931633026706,10.632354736311367,35.96967078825263,18.478175757040113,6.285950979840706,4.355665550883818
144,FTD130013,0,1,96.6654489450855,34.07792342254011,16.995519533907782,6.351207222911567,16.995718207104126,36.93107578827549,23.718987796355876,4.282613919828075,1.8808898952871291
145,FTD130013,0,2,57.019307353402894,30.789850194135525,12.841206651622073,10.443584548163958,11.619626901422222,45.8420856938614,22.536386566570798,6.315508998851766,1.7014860487116121
146,FTD130013,0,3,114.0476451580718,23.594065371715175,11.422858978248838,9.65230630507849,19.768782401351636,37.03693669847831,28.423144363637178,10.229563279274787,1.2307787939743267
147,FTD130013,0,4,17.64209889493652,23.200759189494537,15.824878753234765,2.616563655397015,15.323851687567041,37.328393118658646,20.281316439301968,7.0308809653422895,2.613390868017176
148,FTD130013,0,5,13.513446323591369,15.156598228210951,12.037207686616767,7.376764280359007,21.93675805700223,35.22310273458605,19.832275688638585,6.4087010828082835,1.6797479047926591
149,FTD130013,0,6,31.65584894324895,14.332133576246466,9.273436102366636,9.1949874947578,13.966174313612816,39.792529421572645,21.592153060423897,5.036337784400983,2.1440955961699073
150,FTD130013,0,7,58.29511213834077,30.594915564168602,8.53794867244956,4.8315187742420855,6.6085271473244775,31.838111403933738,16.842510546411564,6.277469504376455,1.6532066430077064
151,FTD130013,0,8,16.546982694572304,26.330678306540545,18.492790523744524,11.529200214474406,16.77122550508096,31.751664218350893,12.588184639054571,5.474046998595622,0.8674527254766187
152,FTD130013,0,9,48.21039536456723,26.053319001245992,9.82650107842529,10.39969987526832,13.393614908470166,43.83214306952222,21.7333110503805,8.854777712779086,2.0674546290823845
153,FTD130013,0,10,17.693282993229886,23.682791805387552,9.907570260051278,9.984771435194798,14.34726313432904,29.933827631637314,12.749406597144588,5.832948062204045,2.0447874072000727
154,FTD130013,0,11,9.545580756161534,11.44925082985921,9.219615587507697,4.195653029845904,12.714543595450454,37.29371945633145,16.47199084193818,6.756101693941643,2.4088801132944773
155,FTD130013,0,12,37.333879033809595,20.30273489221825,11.156225566477232,11.983860754142881,10.025917787703495,30.710192629374916,25.144942345260272,9.992256385499779,2.404470840376084
156,FTD130013,0,13,17.54514411494803,18.509137397093323,11.277571084912577,5.879997271188502,23.54193494158836,36.86942205236273,19.337849568371986,13.166816478976834,3.054642559365907
157,FTD130013,0,14,37.86615485848634,21.35801664362588,24.857144650169715,9.505007286362996,14.578820378890857,31.246860731737737,22.166457642109243,7.806816336820878,2.195730338281681
158,FTD130013,0,15,10.96380155114952,20.033721024639323,17.289610962116384,5.637308942886774,11.090110904840902,38.20647115756071,23.289141828841277,8.920642616057041,1.7243923844103821
159,FTD130013,0,16,22.70215548917993,13.58551889643957,16.311281816367387,6.540674012115689,13.832673252317905,35.49108333830829,22.114170967341273,9.35269522742879,0.7744896803431478
160,FTD130013,0,17,21.859827436115232,17.915568551958643,10.17400009817621,6.103362409910446,14.480785112371883,34.07537282972949,20.11685114789001,6.364326787128684,0.8523437663715042
161,FTD130013,0,18,21.295651455368212,15.43503567634781,13.039065209467756,7.788502146205505,16.26132263451674,39.85743161654801,17.069425222177074,8.389701794081846,1.4036851515844881
162,FTD130013,0,19,13.432977907743659,15.236123642899553,15.513466282827267,10.305838066623831,11.723094578927787,33.5329596691399,15.034733810815942,7.477835592271987,1.259714417898122
163,FTD130013,0,20,18.758990596671467,14.237338793126074,7.866908375397459,7.772018793291531,15.739519427768752,34.872209017868784,25.149500092164708,7.661676076741752,0.8565921268665276
