,管理No,PQ,index_in_管理No,delta,theta,alpha1,alpha2,beta1,beta2,gamma1,gamma2,emg
41,FTD131010,26,42,101.56500230101803,68.76787306099901,34.46390394259186,20.313746492974772,54.0504286124862,505.4129124178963,501.5300173852718,173.2690052742649,5.128167120669133
42,FTD131010,26,43,106.33230918456434,33.09680200754086,16.095012537084365,8.377170633058904,20.4736251137211,50.810925117080004,42.285839241186004,17.99411583429975,6.34717414118428
43,FTD131010,0,44,37.946077066803795,21.11035506847842,13.6023782550146,7.838392466483061,15.559252517299711,47.50330850218348,37.925821523246924,12.131217201207328,3.2259784867662566
44,FTD131010,0,45,21.957091943347255,16.291023994900506,20.357444414919435,10.396287364006627,18.368732147717573,52.511074061734135,30.310542255892795,11.376532426898942,3.129921794941771
45,FTD131010,0,46,18.631228267003276,29.308212503678057,8.661618448098904,6.749466018766064,12.208897527695866,47.75209583348853,32.44237234145202,8.72740966868039,3.4432168658996885
46,FTD131011,0,1,76.13044462270427,33.717334200137586,21.02646012289327,7.134043006224813,15.167174982006058,44.34154809162601,24.299361891764683,8.640475541594455,4.772223715529478
47,FTD131011,0,2,68.68203875001413,17.167666408211947,14.948835976693514,10.678861289197702,12.931431760180873,50.382592995506464,36.352555802221254,10.870941124220355,4.598403758643381
48,FTD131011,0,3,48.525079734000826,17.180543172666177,16.0711085263119,8.326007086079139,14.564467102146951,40.3384027143176,26.549668292404704,10.044855417496615,1.7661134526608673
49,FTD131011,0,4,23.46114630946368,14.097025293489208,12.30892906555056,11.516049509456662,17.63926467306461,44.151991611872496,23.39946115954902,10.696825169975416,1.8412516313193006
50,FTD131011,0,5,31.11269361308378,18.63569937436303,13.065120417333947,9.046720144050234,19.742668609277366,38.65176670318026,21.545200171120243,11.380439983061569,4.295291780635301
51,FTD131011,0,6,88.69142175132802,26.71216715208073,13.418166107943577,4.784568443433672,17.256488388559607,46.787324050650156,25.358007060763036,7.206629215172674,2.5414388125402008
52,FTD131011,0,7,45.69140978246202,30.257297464941495,19.73817659641233,7.318720848712492,14.364371539986697,39.542725166481375,19.70362739772463,8.366385257442785,5.308391162534899
53,FTD131011,0,8,71.69323330113093,28.85117169830462,7.694753759981932,8.55329756007511,22.458545457989196,31.978325923446587,23.834795571201653,8.305758086110856,3.4394960157949335
54,FTD131011,0,9,14.787494992080445,25.819601583556448,6.332311509762002,9.12151588605387,22.024713873459238,43.09097131209279,18.4663898878094,7.05085723683548,2.9693874517576706
55,FTD131011,0,10,38.81417275647816,31.21531712291612,13.624111212968966,8.052155687255208,6.998796589638982,38.24162678528133,21.098741747133662,5.135257890597585,1.6754526811533899
56,FTD131011,0,11,38.9693512228418,20.626333047513036,13.95141741064726,7.800451088579722,9.439695901384686,41.894734731111356,19.463997122516595,9.244415236788239,1.1467976660248584
57,FTD131011,0,12,25.40172513067496,19.403208490191027,11.931140571089921,10.508197876699018,15.849335114597432,48.338225207728456,27.774563813347463,7.132362625189293,0.9058856038264059
58,FTD131011,0,13,12.097441925480942,14.701862163171278,10.027563364446214,5.107544722970266,11.172465134263993,41.628862652520105,21.92101571024203,8.957952394941886,1.2028507471204266
59,FTD131011,0,14,15.695841954553522,19.587707752073367,12.380414826111174,8.093621023754686,11.973925325192479,30.395760606577042,23.39868295828749,13.454081444130374,1.3682111304423734
60,FTD131011,0,15,27.111580855463973,20.247998293759277,10.174170162018896,9.389539920799926,19.56507105135215,32.35123338198036,22.242579444984575,7.9076345570169995,1.5716083812795423
61,FTD131011,0,16,19.062358964928425,13.723227776395545,13.439209335741884,9.842625848829364,16.571532010246653,32.03218529505597,18.160201273769793,8.724778761816182,1.3104783878724866
62,FTD131011,0,17,31.12053382420613,17.97499977580728,15.25592766716126,4.991685243384001,14.521769936022439,38.01964143512573,24.49500499619765,10.793918852060594,1.8652442956887392
63,FTD131011,0,18,37.05382921049616,20.748570077385647,9.242401299262614,13.573784464268254,27.33587192102622,37.831448624073644,14.182854296570927,10.036582003276745,3.8138080499681557
64,FTD131011,0,19,96.4778240342901,33.44787409202494,15.036626015331978,5.792387375144454,14.979257020915442,41.25616879192189,26.743624329894367,9.149454422649047,5.166524718952412
65,FTD131011,0,20,84.61197994629765,32.10911310398781,14.083968100323736,22.17897752102904,14.728834290253255,39.0394586588258,21.421103473628936,9.983987963633664,4.519692581606236
66,FTD131011,0,21,48.677533129622546,23.39824748547278,3.235535138976991,7.744048660985084,20.155264314988663,34.73701337600333,27.176839444917267,9.244278807506262,3.0756462750500795
67,FTD131011,0,22,76.56991801426244,30.009096035050142,17.062726736098977,10.932877608262167,18.859193907343897,54.52742699950711,33.32799408838159,9.543485914470933,3.1352722893043556
68,FTD131011,0,23,15.377956722447859,15.06495079531669,14.874039506013183,12.515777456211943,12.997572315061959,42.56791624983349,25.20265745895076,8.882221977085305,3.2774298300302167
69,FTD131011,0,24,72.1632620254674,31.143760836206404,9.55076142239103,20.727191316259297,18.93314030309211,45.760898732408634,23.161952063840168,6.262243020692897,3.9170911931214034
70,FTD131011,0,25,68.23664986276393,25.023883669585057,18.254221438993437,9.965573030191269,21.047795914069702,41.77016083912208,25.799150103038528,6.63310250763966,2.1330419163296184
71,FTD131011,0,26,37.52799764181402,30.258733619911958,17.093393477035107,4.189211648577903,22.546076855100914,39.67501425288676,27.88687728928464,12.945065865043967,6.7127527362852595
72,FTD131011,0,27,72.58776074800838,31.062838198200296,12.723780839693347,11.952151829374362,17.67589251766541,43.481149210252816,25.57854771281754,8.847039339388672,4.928675084545321
73,FTD131011,0,28,76.82983305694087,27.744116522433846,16.427555832293642,10.2409371958963,13.237086376719297,31.985290959262677,30.759191650843462,8.853119153750438,1.9861622434920811
74,FTD131011,0,29,15.020910734611114,20.451252138753294,17.394443953423057,3.443288151420845,15.572453162961104,44.826517922854336,26.348928599214805,12.108379390013102,1.9689248383233395
75,FTD131011,0,30,18.163942800518313,13.82047239099342,10.529405190546152,3.768592093558253,16.310812851335733,50.8101311524794,32.319705770225575,6.3213761614284465,1.4312693956905838
76,FTD131011,0,31,59.742832358281,24.16741078609889,16.095187084282127,12.965914865625122,15.461005253945567,46.24789688023476,30.499468348059526,8.197088090662277,1.0359571162242087
77,FTD131011,26,32,133.57455797335302,45.65582891151429,19.858813864253776,20.155868432047953,64.02739958174651,393.7942169082399,216.70514083642647,198.0678206251459,5.94675086350594
78,FTD131011,26,33,98.69543488173215,34.96339773972911,18.827759649554235,10.58055656187646,19.554224844641816,56.8508930576188,63.501696518358585,21.366489089683743,8.672107074382938
79,FTD131011,0,34,92.97370608275159,29.814794222479755,7.182444695938328,8.083645074710411,21.280945617033982,59.592937871325006,56.18178440163631,20.490651457876034,7.263529656773644
80,FTD131011,0,35,68.53310837488455,29.04361773349955,11.107855965085761,7.9253211990193835,21.5029479223165,51.09873222278796,41.29515642706836,17.995621731122373,4.633201619421982
81,FTD131011,0,36,73.6167304402745,34.93027799007755,16.539007696534576,9.19879816279469,17.36511576433525,41.65317371282581,27.72622197042319,17.68735226754407,5.1606171585652
82,FTD131011,0,37,105.48393051663496,27.507635761527105,17.808363886851982,28.294796157347974,55.02497665103266,277.53658047795443,321.6857998342942,286.9827271524649,6.7726126848492285
83,FTD131011,26,38,110.2653507461219,33.69549828524784,15.074228897266782,11.108027623903766,28.84793757219245,43.19216422893433,28.647031300353262,20.459852030248832,8.343740630136937
84,FTD131011,0,39,16.671420465313766,19.174423959697187,11.317747201874035,6.633329651759581,11.58501041678156,41.95633029752409,32.35782823155698,6.410759766367514,1.7361457322109322
85,FTD131011,0,40,37.15119975324221,24.794668515472697,13.988042721680745,8.369259869286116,10.240785518385247,37.34422907923221,19.331812506153554,10.400595933039629,4.167583997656321
86,FTD131011,0,41,23.282136232247723,12.121995001917735,9.434423337842217,8.339618802172339,14.293381698957553,38.80676836136465,31.340798833572826,9.007480829416613,2.4578744845914593
87,FTD131011,0,42,87.71352899791205,59.58761043389577,9.817057374226502,8.806439309739131,72.05685120617653,346.0862965395284,324.60839746554586,128.45492115269946,11.620236095155496
88,FTD131011,26,43,72.98175404880328,36.70904492829804,18.10848138079079,12.77198115333744,39.136769736248034,215.774549676514,91.0043226727274,30.263408519018014,11.394527134184123
89,FTD131011,0,44,20.09930637807937,29.106517580014305,14.97212525080355,5.289197167619912,15.288390405082975,46.66822015827003,30.37844660653201,6.7053055383939455,1.2162600937982389
90,FTD131011,0,45,55.84404003684482,29.61306735859753,10.485098467044795,13.072408328837216,18.893417408556154,42.95806068220576,25.99630228733922,9.657066373931208,3.219857931458329
91,FTD131011,0,46,8.70824773045934,13.850867237218615,12.484881357974466,9.791763570097503,16.865444179579207,41.53565680901361,32.51446086717051,7.853051153583564,1.5401058888814232
92,FTD131011,0,47,77.91015810986885,30.318194070462503,12.509628042116152,3.617177443941947,12.859741703578482,39.9635342204349,24.781536367479326,14.562066941171029,2.2109928333656415
93,FTD131012,0,1,69.55395455151778,28.386391632297574,10.19756525212493,6.773299936804845,14.985504322565427,31.09112895738839,18.945784123784982,7.230291316802431,1.969179940862327
94,FTD131012,0,2,89.21314570715941,30.956096276241453,18.33836925517962,8.812891118001737,16.472307790389088,34.68699542528163,17.5561572725668,8.196629676855412,4.633037433813281
95,FTD131012,0,3,23.505613416927275,10.153452131220774,12.089005864993636,7.705041103685593,11.019921905686713,33.426172084002104,18.333744455191912,9.141285471942933,2.204368581113036
96,FTD131012,0,4,15.608969838953808,16.69409495267487,8.021534796064376,3.5325563505228557,11.660733170086488,31.850088602734647,13.360109261657325,3.835133447666687,0.44059600906926155
97,FTD131012,0,5,28.67346737344168,20.0512923309478,6.069451895800957,6.911099213899613,19.80925533961587,24.12213601202801,17.692299763219417,4.835851790730866,1.3526758834115145
98,FTD131012,0,6,20.824160756600744,11.456080951979022,9.524536189534995,10.27984780133466,14.704166572769843,32.82666744500981,19.45905676046009,4.425587066661114,1.8481597376867187
99,FTD131012,0,7,9.908829120446622,13.405026133363787,12.136133798396678,6.951270325614541,15.198029881453696,34.75495320890564,17.473053760063763,5.28985966677026,1.4472477145148404
100,FTD131012,0,8,69.33658407397179,24.131595813317446,9.708941163020093,8.997804235365596,18.021811963741722,46.17547991832719,14.173664521319733,3.218211130396547,1.5143074025677081
101,FTD131012,0,9,13.883398608077716,13.800067803866868,9.545299117126014,11.57694587173578,17.185159965353318,36.85737200268075,15.772803130720895,5.098122083581686,2.2820708791133812
102,FTD131012,0,10,17.369058627974876,19.501019729454327,10.170706483111122,5.002308043288201,10.77254275407961,30.157350873716975,16.549291305319816,9.250994595789786,2.072708644463164
103,FTD131012,0,11,50.23666844955663,20.224048711305958,9.891194970640203,6.185024067826673,11.616019666384831,26.99017916865885,18.785744067209656,6.984493121962723,1.589677547589705
104,FTD131012,0,12,18.810456816689957,17.598218109992843,10.361555174630244,7.8406007039085095,9.934065299718029,35.17689054529871,20.288895617681536,10.263276718277266,1.9591086031133123
105,FTD131012,0,13,17.143510797618873,12.370474540781064,6.803446378339222,7.154934147637386,11.221220174024635,29.790645393884617,21.295542323270837,7.395619394921919,2.0713645885360354
106,FTD131012,0,14,29.01088006597346,23.086943535884195,9.397106595363162,10.022172413406906,16.032481717844178,30.734130948188675,18.284120543013824,9.134963596846758,1.783126893451675
107,FTD131012,0,15,26.534187795788753,30.380675881683015,7.635308735894434,8.189812892046204,18.60741663051932,42.08843869994481,22.76467457065681,8.26076360920925,1.6477281477721752
108,FTD131012,0,16,20.493205112769708,25.266872968254887,5.535441396160772,16.713727243897257,16.198794717177506,55.36526076449663,20.48848706268354,4.922784513148233,1.8484623035702639
109,FTD131012,0,17,32.51126536068256,22.660533076446217,12.910773163783603,8.216839854961172,21.306745307146585,40.63187100701393,23.38316138408466,9.127142580521895,3.581851086252797
110,FTD131012,0,18,20.915485942229427,20.785206851525864,17.949194788897756,10.355579931714505,20.238225248797196,45.056771351569644,27.554680243395598,9.139904808325706,2.832408300292161
111,FTD131012,0,19,15.28354651573424,19.548529490276813,11.978476738060097,5.777249943025062,22.681173344095654,48.210459795201594,20.898752579668418,12.933545904955531,3.680188184859187
112,FTD131012,0,20,29.601817999422703,18.043501295419215,16.623398575490526,4.527225602838135,14.598712380895332,36.817155924387826,24.404418780425246,9.35903134044051,3.0613096749521707
113,FTD131012,0,21,47.22487198204545,28.286580092902692,18.379458719306708,3.2917492700532076,17.10488047017118,44.17149966875699,22.64907973106159,8.040027216421063,1.6274707757120697
114,FTD131012,0,22,26.96903998551736,32.52894218598949,16.12445314382698,9.920695044822914,18.909480434426598,38.08195181589846,20.82953099180169,6.086891430901468,3.657019114528716
115,FTD131012,0,23,42.07994373845195,28.15887186152683,18.891079593595602,19.747280200524443,12.710238446627237,28.246635896258915,22.91603250802859,7.517727839911848,1.5310167657205316
116,FTD131012,0,24,11.622211448367638,14.948442600606969,10.150492056961728,9.619218419880326,13.034281608634444,41.0542434266374,19.381790453622063,5.911202434506519,2.826289789315042
117,FTD131012,0,25,24.73387398631259,23.91724222034466,10.60131767775329,10.97875603547137,19.164011963293188,43.50884311143993,19.633207457693,8.279520405165556,1.9722134055075715
118,FTD131012,0,26,62.43976221474175,20.546502441190814,18.27947457306879,10.46061550105232,13.731073414681294,35.66620007127023,19.41403039703448,8.965312717945153,3.0971614062061685
119,FTD131012,0,27,96.35706555357086,35.391617284645996,15.719455435345788,9.597124209324146,16.875150435929484,42.21165258669462,19.191189593451345,8.338709187824533,3.4661545696977565
120,FTD131012,0,28,67.21127119317138,33.08611692643088,14.43372284280126,10.461646267830169,10.979538721138036,46.57431102151771,12.088726562405803,5.604065998828595,0.9055680936518853
121,FTD131012,0,29,66.70931181828217,25.5592471848279,8.484650416664687,11.750295043189789,13.41978256556822,33.994966338015075,14.110332824453312,9.64835277489932,2.2569592780863568
122,FTD131012,0,30,26.742092994658346,22.52994673306835,6.330519789576318,6.366012908886196,6.928831339204578,34.17309494208093,20.34417892925447,6.9384827562626645,1.8002209909459688
123,FTD131012,0,31,72.75997186889082,39.1809774176681,20.152485518497286,12.119686566794034,15.193094835773394,46.184061854389086,23.45620317712419,6.502270662831826,4.383310523182534
124,FTD131012,26,32,156.35137207759513,53.5315284347823,23.809760257595418,21.72940440856762,63.79129504795291,350.2474446496538,378.99638061145214,138.01601620527993,10.98094543165366
125,FTD131012,26,33,106.66935274469074,41.8138606323481,16.08337886094203,10.044531274047813,24.020253195219205,52.61758751517656,30.355228008003568,13.247092610580793,9.628144338649337
126,FTD131012,0,34,78.2897582823804,24.759007124740354,14.741427804173775,3.585239162879609,15.734494067550775,46.543342070255434,19.792121676446683,8.122858700735321,3.7786835543904673
127,FTD131012,0,35,79.92954374467996,27.450736519984794,12.72909095921082,8.387281276098497,15.039565260719442,39.59112928287939,20.739756339091727,10.542583949436757,3.8209354058040144
128,FTD131012,0,36,45.31465709077747,35.07908505135391,16.168692026279153,12.188350017520138,12.048751426268566,43.064052262116064,18.039441716118596,10.20449327854893,4.892461175635704
129,FTD131012,0,37,123.37671247051205,46.838042541412925,23.35739183973991,18.959811200373878,47.78331179298902,130.18487458103968,81.61345025135114,50.682241910655556,19.748463324485503
130,FTD131012,26,38,151.62438330642055,60.39634907194714,28.270513015468023,32.19044416371227,58.34999545837022,258.3369738686004,401.40522115619115,186.96069152338163,25.170323872014812
131,FTD131012,0,39,33.11318974559054,23.867100981987548,11.172594163178317,11.103829349947695,11.497819376144003,37.94437516543533,17.43168854253506,11.14352424097421,1.4504165868357055
132,FTD131012,0,40,39.12676542416356,13.852741940610255,10.136285290253921,5.482887086236483,15.529899331032222,28.463452050838818,25.877429584654905,8.415328715120367,2.4371396714819733
133,FTD131012,0,41,9.57393552810736,14.095479734651455,6.330411023650695,10.841764538572146,18.477830806182222,42.26520201526423,19.074093408102883,5.594696740042711,0.7234288737432049
134,FTD131012,0,42,71.64775419509034,25.98877241224883,17.25186786076618,10.587785191611538,13.987614974133567,36.4754131677214,19.93330332022434,10.571032505662846,1.706775132627916
135,FTD131012,0,43,86.18222259617446,35.95837769767931,25.535878140533868,19.70524108653235,54.6973255985653,281.0823479814355,492.41250152139395,181.09177560562648,8.088920249082864
136,FTD131012,26,44,108.53003453576193,45.49422198206727,15.17479686976985,11.828928209951707,18.989957336945086,30.009491886198578,23.711585163228676,16.651053245685226,10.399534436039795
137,FTD131012,0,45,26.064184457676003,25.20610858702305,8.151526512025972,14.515885274051914,7.089122317667427,32.05462449062474,19.185457170118433,6.194396308961245,1.0443171405876976
138,FTD131012,0,46,21.62374453563263,24.407661635189008,9.487566983233398,8.320162395168156,14.178271250997824,25.66509819702833,17.492718001862862,8.677416826498797,1.702085858867093
139,FTD131012,0,47,82.95130760197229,29.836566572092977,7.84282691172414,9.062215300496065,19.166009511805054,31.06440215040176,16.588232633064553,5.852868688047323,1.7984545744295903
140,FTD131012,0,48,81.10244480510983,37.15325870856247,11.836291031688871,14.253347238015444,17.400987548664,39.85705695254434,19.65162021154329,6.8202694644874855,2.8529484175462274
141,FTD131012,0,49,13.80864217785757,12.055431468212886,9.264093725120754,14.999291455837378,16.214156386004223,27.514151867551245,14.128732290625692,3.508324118209581,0.5986991063901341
142,FTD131013,0,1,82.62620248918589,28.67047413913141,11.423089521247348,12.784904262452486,11.174055380511003,29.938122936145458,14.888831054215991,8.025599422868785,3.59674283395866
143,FTD131013,0,2,94.6623593665983,24.11316342225194,8.72896387862906,8.62025446763819,15.786348593805538,30.663265516475974,14.003345797148306,7.705666445329384,3.628714335145214
144,FTD131013,0,3,83.57624779514194,49.888142255362744,19.843341673150366,11.740709840302596,22.837864584655208,42.925599854138696,19.88113267910056,7.021819961718816,4.002222338858755
145,FTD131013,0,4,15.493464043921831,17.38840671234813,14.118897063198379,8.461549217722204,17.6701213522502,33.84653862762606,25.46921579602628,4.0196827629096905,2.176076410346596
146,FTD131013,0,5,16.483542123694818,11.217035352643862,5.099135235950483,4.770984686608941,15.114419532081799,22.722771767136923,13.42690900168105,7.285033659071175,1.305282296511885
147,FTD131013,0,6,24.078044084601526,20.84348905940026,9.05259333074655,7.413089931013612,11.18815151697395,23.741861741323643,14.795797652959228,5.985275815719462,1.474641029333432
148,FTD131013,0,7,59.58863267264408,35.67357918270413,11.301804374917266,4.833610541974233,7.579817506519676,28.094667016824015,18.175913206580496,5.847186156083424,2.34723763303153
149,FTD131013,0,8,20.518869704884384,10.93323948533246,6.262588963989907,5.463303903981669,14.282005168636381,29.568316882706636,12.939350735184352,5.878592036528833,1.2423400859736513
150,FTD131013,0,9,29.980665735353924,15.391070131803852,8.315421480921284,5.693228588335695,21.276602369587557,24.012554289163866,16.395455058249098,5.7027594906116725,1.3966393052494848
151,FTD131013,0,10,19.902425230025468,15.5239026544118,17.3470318783078,5.743856777497097,22.239371385061407,23.47052310315276,10.725426500539086,7.769186712574483,1.9724738425538937
152,FTD131013,0,11,20.945823615645637,17.75702182558965,7.955324871739029,10.117725999136491,11.400080464407388,27.255178261940504,13.532956354895001,7.315123746470214,1.1600163544777709
153,FTD131013,0,12,24.818333905963012,20.095653250357753,16.957323136807204,7.011607663362018,13.887665604966276,36.99506881555251,20.82438704507613,9.816885997122368,1.6341018484749905
154,FTD131013,0,13,21.16853090396391,16.680355763359763,8.38827196902164,9.330146210664957,12.31140636859369,39.16541485050025,11.703832229527578,11.239329415874476,1.5668128167020612
155,FTD131013,0,14,8.843334437718504,13.374304183365876,20.697690032314405,9.714831978527705,13.863684044033821,42.816991827893276,19.823280919327253,6.984116040531719,1.4930759865132508
156,FTD131013,0,15,26.842641615488315,18.544976338527295,28.273541970194906,8.415469774579927,10.930076422121267,47.10153105015956,19.108967023803597,8.5023481734139,2.221078668964027
157,FTD131013,0,16,34.93544294161998,21.534896802633465,6.816734329553745,4.555776923868454,15.523916572006318,34.46151349599853,13.42591172865502,7.809924680064261,3.8319323751586727
158,FTD131013,0,17,59.189950900164426,29.134116512078993,11.702346327109877,3.713964079044717,9.071466395840826,28.814210946216626,13.031863668859547,10.418323414464588,3.9803118597142886
159,FTD131013,0,18,30.628422856297572,22.35003933705334,7.150291050754861,2.695520053911272,14.422608035226183,47.83976595094498,18.345596042802494,5.949673910047242,2.507551487334231
160,FTD131013,0,19,30.133032512731866,19.268406542822245,7.9870872497991945,6.326288278265274,11.492936056226041,41.12024144555078,18.887813674041226,7.002559182704946,1.4934032618737727
161,FTD131013,0,20,28.302298213658908,19.06752275738537,7.481586134436103,9.750090106129395,10.746935528269907,25.60113134959646,16.473200157394132,8.081095023683233,1.8516482319375374
162,FTD131013,0,21,14.333577296074203,15.7114070732153,16.63797829708997,9.018871654149464,10.03604436252349,43.31802108347668,20.984726557533826,10.081427795221542,1.991564160895644
163,FTD131013,0,22,63.04837776945475,19.155872727251268,16.101072358131567,13.346617617895157,31.871171627969257,36.84282472577647,16.98133901996028,8.395109360472599,3.284285736189576
